apo_name,holo_name,holo_chain,apo_chain,ligand,ligand_atom_count,loop_per,holo_count
1A2W,1o0f,A,A,A3P,27,35.869565217391305,46
1A2W,6pvv,A,A,5FA,39,39.52702702702703,46
1A2W,3lxo,A,A,T3P,21,24.367088607594937,46
1A2W,3dxh,A,A,UDP,25,31.03448275862069,46
1A2W,4wyp,A,A,AMP,35,33.45323741007194,46
1A2W,2w5i,A,A,ATP,31,33.33333333333333,46
1A2W,2w5g,A,A,ATP,31,37.83303730017762,46
1A2W,1o0h,A,A,ADP,27,41.37931034482759,46
1A2W,4g8v,A,A,0EY,23,26.59409020217729,46
1A2W,1z6d,A,A,IMP,23,35.37906137184115,46
1A2W,4o36,B,A,,0,33.17972350230415,46
1A2W,1w4o,A,A,UA3,21,22.916666666666664,46
1A2W,4g90,A,A,0G0,24,26.782884310618066,46
1A2W,1afk,A,A,PAP,31,73.53846153846155,46
1A2W,3d6q,A,A,U3S,22,27.65598650927487,46
1A2W,1w4q,A,A,UMF,21,25.08591065292096,46
1A2W,6pvu,A,A,P0S,24,39.63553530751708,46
1A2W,6rsa,A,A,UVC,31,17.37704918032787,46
1A2W,2xoi,A,A,SFB,39,31.26760563380282,46
1A2W,1rnm,E,A,C5P,21,21.96969696969697,46
1A2W,3d8z,A,A,TXS,21,24.113475177304963,46
1A2W,1qhc,A,A,PUA,50,40.38929440389295,46
1A2W,1o0o,A,A,A2P,27,40.856031128404666,46
1A2W,1u1b,A,A,PAX,51,31.57248157248157,46
1A2W,3d6o,A,A,U1S,22,27.807486631016044,46
1A2W,1rpf,A,A,C3P,21,20.477815699658706,46
1A2Y,4hpi,A,C,NAG,14,41.48936170212766,4
1A2Y,4z46,A,C,1PT,9,24.0,4
1A2Y,4tun,A,C,MVH,13,36.024844720496894,4
1A2Y,4hp0,A,C,NAG,14,39.49771689497717,4
1A30,4u7q,B,A,3EM,57,51.40562248995983,17
1A30,4mc9,B,A,23L,37,53.2399299474606,17
1A30,1msm,B,A,JE2,41,47.474747474747474,17
1A30,2pk6,B,A,O33,54,51.5625,17
1A30,4mc1,B,A,526,38,48.09160305343512,17
1A30,1d4y,A,A,TPV,42,41.5270018621974,17
1A30,3kdb,B,A,006,45,51.61812297734628,17
1A30,4mc2,B,A,525,38,47.05882352941176,17
1A30,4mc6,A,A,23K,36,51.97841726618705,17
1A30,3th9,B,A,9Y9,34,49.440298507462686,17
1A30,4u7v,B,A,3EN,37,50.60728744939272,17
1A30,3kdd,A,A,JZQ,45,51.94401244167963,17
1A30,5ivt,B,A,6EE,46,50.63091482649842,17
1A30,1hpo,B,A,UNI,36,39.25925925925926,17
1A30,3kdc,A,A,JZP,45,53.63489499192246,17
1A30,2pk5,A,A,075,56,53.212520593080725,17
1A30,1mrw,A,A,K57,37,48.301886792452834,17
1A33,1c5f,A,A,BMT,13,62.92665214233841,1
1A3H,8a3h,A,A,IDC,25,56.14035087719298,8
1A3H,1w3k,A,A,BGC,11,50.413223140495866,8
1A3H,5a3h,A,A,G2F,11,56.02094240837696,8
1A3H,1ocq,A,A,BGC,11,49.86301369863014,8
1A3H,1qi0,A,A,BGC,12,61.512027491408936,8
1A3H,1h5v,A,A,MA3,13,48.55233853006681,8
1A3H,1e5j,A,A,MGL,13,56.372549019607845,8
1A3H,1w3l,A,A,BGC,11,50.24752475247525,8
1A3Y,1dzj,A,A,SES,13,21.215469613259668,7
1A3Y,1e00,A,A,DHM,11,22.748815165876778,7
1A3Y,1e06,A,A,IPB,11,20.19704433497537,7
1A3Y,1dzk,A,A,PRZ,12,19.406392694063925,7
1A3Y,1dzp,B,A,BZQ,14,20.761245674740483,7
1A3Y,1dzm,A,A,BZM,16,26.638023630504836,7
1A3Y,1e02,A,A,UNA,12,29.254727474972192,7
1A4J,1a4k,A,A,FRA,31,55.32786885245902,1
1A4P,1bt6,A,A,,0,21.791767554479417,1
1A5Q,4g8y,A,A,0FT,24,26.26427406199021,44
1A5Q,1u1b,A,A,PAX,51,31.57248157248157,44
1A5Q,3d8y,A,A,T3S,22,27.290836653386453,44
1A5Q,1z6s,A,A,AMP,23,35.66433566433567,44
1A5Q,3d7b,A,A,U4S,21,25.569176882662,44
1A5Q,1z6d,A,A,IMP,23,35.37906137184115,44
1A5Q,1afl,A,A,ATR,31,48.734177215189874,44
1A5Q,1afk,A,A,PAP,31,73.53846153846155,44
1A5Q,4o37,B,A,1MH,11,34.82142857142857,44
1A5Q,1qhc,A,A,PUA,50,40.38929440389295,44
1A5Q,1o0f,A,A,A3P,27,35.869565217391305,44
1A5Q,3d8z,A,A,TXS,21,24.113475177304963,44
1A5Q,4g8v,A,A,0EY,23,26.59409020217729,44
1A5Q,1jvu,A,A,C2P,21,23.588039867109632,44
1A5Q,1o0o,A,A,A2P,27,40.856031128404666,44
1A5Q,2xoi,A,A,SFB,39,31.26760563380282,44
1A5Q,6pvu,A,A,P0S,24,39.63553530751708,44
1A5Q,4o36,B,A,,0,33.17972350230415,44
1A5Q,1rpf,A,A,C3P,21,20.477815699658706,44
1A5Q,1o0m,A,A,U2P,21,26.14379084967321,44
1A5Q,1w4q,A,A,UMF,21,25.08591065292096,44
1A5Q,6pvw,A,A,OZV,38,38.64818024263432,44
1A5Q,3d6p,A,A,U2S,22,28.421052631578945,44
1A5Q,4g90,A,A,0G0,24,26.782884310618066,44
1A5Q,1w4o,A,A,UA3,21,22.916666666666664,44
1A5Q,1o0n,A,A,U3P,21,27.526132404181187,44
1A5Q,2w5g,A,A,ATP,31,37.83303730017762,44
1A5Q,1j7z,B,A,,0,31.421446384039903,44
1A5Q,1w4p,A,A,UM3,20,22.568807339449545,44
1A5Q,6pvv,A,A,5FA,39,39.52702702702703,44
1A5Q,2w5i,A,A,ATP,31,33.33333333333333,44
1A5Q,3dxg,A,A,U5P,21,29.18825561312608,44
1A5Q,1j81,B,A,,0,31.5,44
1A5Q,3d6o,A,A,U1S,22,27.807486631016044,44
1A5Q,1o0h,A,A,ADP,27,41.37931034482759,44
1A5Q,1j80,B,A,,0,31.32832080200501,44
1A5Q,6rsa,A,A,UVC,31,17.37704918032787,44
1A5Q,2g8r,A,A,N3E,25,35.1985559566787,44
1A5Q,6pvx,A,A,U5F,37,30.11583011583012,44
1A5Q,1jn4,A,A,139,42,33.90243902439025,44
1A5Q,3d6q,A,A,U3S,22,27.65598650927487,44
1A5Q,1rnm,E,A,C5P,21,21.96969696969697,44
1A5Q,3dxh,A,A,UDP,25,31.03448275862069,44
1A5Q,3lxo,A,A,T3P,21,24.367088607594937,44
1A5R,6k5t,A,A,SEP,14,25.56179775280899,2
1A5R,2las,A,A,,0,23.61516034985423,2
1A6Q,6b67,A,A,PTR,16,59.29602888086642,1
1A6S,6cw4,A,A,FGV,34,22.15909090909091,3
1A6S,6cus,A,A,IHP,42,11.282051282051285,3
1A6S,6cv8,A,A,I3P,34,12.5,3
1A8M,4twt,A,A,38A,12,26.458752515090545,1
1A98,4jit,C,A,3ZF,23,38.59087269815853,1
1A9B,4prb,A,A,ACT,4,28.368794326241137,12
1A9B,1xh3,A,A,,0,27.884615384615387,12
1A9B,4pri,A,A,,0,35.55830243098475,12
1A9B,4prd,A,A,ACT,4,29.166666666666668,12
1A9B,4prn,A,A,ACT,4,22.41835834068844,12
1A9B,1zhk,A,A,,0,26.703210649960845,12
1A9B,4pre,A,A,,0,28.685612788632326,12
1A9B,1zhl,A,A,,0,27.83825816485225,12
1A9B,6bj3,A,A,EDO,4,40.32623470774808,12
1A9B,4pr5,A,A,,0,27.989601386481805,12
1A9B,4prp,A,A,,0,34.989648033126294,12
1A9B,4pra,A,A,,0,25.2863436123348,12
1A9O,1a9q,A,A,HPA,10,45.91836734693878,3
1A9O,1b8n,A,A,IMG,20,51.507537688442206,3
1A9O,1b8o,A,A,IMH,19,51.73267326732673,3
1AAR,3rul,A,A,HG7,18,95.94594594594594,1
1AB4,2y3p,A,A,SM8,66,43.32161687170474,1
1AB9,7gch,F,B,LPF,26,62.16216216216216,9
1AB9,2vgc,B,B,V35,15,59.44272445820433,9
1AB9,6cha,F,B,PBA,11,53.86996904024768,9
1AB9,1vgc,B,B,V36,16,59.130434782608695,9
1AB9,3vgc,B,B,SRB,19,48.07692307692308,9
1AB9,2p8o,B,B,BVA,14,59.943977591036415,9
1AB9,6gch,F,B,APF,18,62.634408602150536,9
1AB9,1ggd,B,B,FAF,22,58.61111111111112,9
1AB9,4vgc,B,B,SRD,18,56.35179153094463,9
1ABO,1bbz,A,A,,0,64.57242582897034,1
1ABT,1rgj,A,A,,0,82.80254777070064,4
1ABT,1haa,A,A,,0,55.140186915887845,4
1ABT,1idg,A,A,,0,100.0,4
1ABT,1jbd,A,A,,0,79.03225806451613,4
1AC1,4wet,A,A,WEF,31,39.74358974358975,11
1AC1,6pvy,A,A,OZG,35,30.813953488372093,11
1AC1,6poh,A,A,OVG,18,42.026266416510325,11
1AC1,6pvz,A,A,OZM,33,31.79723502304148,11
1AC1,4wey,B,A,EG6,22,40.32258064516129,11
1AC1,4wf4,B,A,WF4,19,43.722943722943725,11
1AC1,6poi,A,A,OVS,20,32.44444444444444,11
1AC1,2ndo,A,A,SFQ,29,37.0,11
1AC1,6pml,A,A,OR4,21,32.25806451612903,11
1AC1,4zij,A,A,SFQ,20,25.917926565874733,11
1AC1,6poq,A,A,OVJ,22,33.00970873786408,11
1ACB,7gch,F,E,LPF,26,62.16216216216216,9
1ACB,3vgc,B,E,SRB,19,48.07692307692308,9
1ACB,4vgc,B,E,SRD,18,56.35179153094463,9
1ACB,1ggd,B,E,FAF,22,58.61111111111112,9
1ACB,2vgc,B,E,V35,15,59.44272445820433,9
1ACB,6gch,F,E,APF,18,62.634408602150536,9
1ACB,6cha,F,E,PBA,11,53.86996904024768,9
1ACB,1vgc,B,E,V36,16,59.130434782608695,9
1ACB,2p8o,B,E,BVA,14,59.943977591036415,9
1ACV,4zij,A,A,SFQ,20,25.917926565874733,11
1ACV,6pml,A,A,OR4,21,32.25806451612903,11
1ACV,6pvz,A,A,OZM,33,31.79723502304148,11
1ACV,6pvy,A,A,OZG,35,30.813953488372093,11
1ACV,2ndo,A,A,SFQ,29,37.0,11
1ACV,6poi,A,A,OVS,20,32.44444444444444,11
1ACV,6poh,A,A,OVG,18,42.026266416510325,11
1ACV,4wet,A,A,WEF,31,39.74358974358975,11
1ACV,6poq,A,A,OVJ,22,33.00970873786408,11
1ACV,4wf4,B,A,WF4,19,43.722943722943725,11
1ACV,4wey,B,A,EG6,22,40.32258064516129,11
1ADE,1qf5,A,A,RPL,30,68.62385321100918,4
1ADE,1juy,A,A,GDP,40,72.86821705426357,4
1ADE,1qf4,A,A,RPD,30,69.31818181818183,4
1ADE,1ch8,A,A,GPX,31,52.71028037383177,4
1AF2,1ctu,A,A,ZEB,17,64.26799007444168,2
1AF2,1ctt,A,A,DHZ,16,63.97058823529412,2
1AF3,4qvx,A,A,3CQ,47,12.444933920704845,2
1AF3,2yxj,A,A,N3C,56,9.211873080859776,2
1AFV,4inb,A,A,1F6,30,17.577197149643705,2
1AFV,4j93,A,A,0OE,38,17.23076923076923,2
1AG1,1iih,B,O,3PG,11,40.16853932584269,9
1AG1,2j27,B,O,PGA,9,35.8433734939759,9
1AG1,2v2c,A,O,PGA,9,39.285714285714285,9
1AG1,1trd,B,O,PGH,10,42.16300940438871,9
1AG1,1tsi,A,O,4PB,11,61.09215017064847,9
1AG1,1iig,B,O,3PP,9,46.05263157894737,9
1AG1,6tim,A,O,G3P,10,58.54700854700855,9
1AG1,1kv5,A,O,PGA,9,42.87833827893175,9
1AG1,4tim,A,O,2PG,11,59.03954802259888,9
1AH6,2fxs,A,A,RDA,28,28.39195979899497,20
1AH6,4ce2,A,A,BO5,25,16.715542521994134,20
1AH6,1a4h,A,A,GDM,40,26.906779661016948,20
1AH6,2vw5,A,A,BC6,36,19.387755102040817,20
1AH6,2wer,A,A,RDC,25,20.92391304347826,20
1AH6,2yge,A,A,GDM,80,20.33898305084746,20
1AH6,2vwc,A,A,BC2,40,21.568627450980397,20
1AH6,1bgq,A,A,RDC,25,25.45931758530184,20
1AH6,2iwx,A,A,M1S,24,23.59249329758713,20
1AH6,4ce3,A,A,L4V,24,18.12688821752266,20
1AH6,4ce1,A,A,7FK,26,18.51851851851852,20
1AH6,2xx2,A,A,13C,23,21.428571428571427,20
1AH6,2cgf,A,A,P2N,23,21.50537634408602,20
1AH6,2iwu,A,A,NP5,22,23.224043715847,20
1AH6,4as9,A,A,4QS,41,19.81981981981982,20
1AH6,2yga,A,A,GDM,80,19.92110453648915,20
1AH6,2weq,A,A,GDM,40,20.63157894736842,20
1AH6,2brc,A,A,CT5,26,23.03523035230352,20
1AH6,2xd6,A,A,XD6,25,21.48337595907929,20
1AH6,1amw,A,A,ADP,27,24.13793103448276,20
1AH7,1p6e,A,A,PC5,28,40.4040404040404,2
1AH7,1p6d,A,A,3PC,30,44.987146529562985,2
1AJ4,2kfx,T,A,WW7,44,18.58407079646018,1
1AJA,3dpc,B,A,TPO,11,74.77003942181341,3
1AJA,1ew9,A,A,MMQ,6,61.57205240174672,3
1AJA,1ew8,A,A,PAE,8,58.7171052631579,3
1AJE,1a4r,B,A,GDP,28,64.47368421052632,1
1AK1,2q2n,A,A,H01,46,52.88220551378446,1
1AK4,6gji,A,A,F1E,25,59.66386554621849,26
1AK4,1ynd,A,A,SFA,78,60.68796068796068,26
1AK4,5ta4,A,A,838,40,59.41176470588236,26
1AK4,6gjn,A,A,F0Q,34,63.323782234957015,26
1AK4,6gjj,A,A,L36,20,59.696969696969695,26
1AK4,6gjr,A,A,F0W,25,60.73446327683616,26
1AK4,3odi,A,A,XXA,14,61.97596012899444,26
1AK4,5lud,A,A,76X,8,83.40248962655602,26
1AK4,2x2c,K,A,BMT,13,66.0546875,26
1AK4,1cwb,A,A,DMT,14,64.51612903225806,26
1AK4,6gjm,A,A,L36,21,63.005780346820806,26
1AK4,1w8l,A,A,1P3,10,51.55038759689923,26
1AK4,1cwc,A,A,BMT,13,61.6519174041298,26
1AK4,5t9z,A,A,78R,46,57.50708215297451,26
1AK4,1nmk,A,A,SFM,53,58.17174515235457,26
1AK4,4inb,A,C,1F6,30,17.577197149643705,26
1AK4,3odl,A,A,YYA,14,63.23699421965318,26
1AK4,4j93,A,C,0OE,38,17.23076923076923,26
1AK4,1w8m,A,A,E1P,13,52.52918287937744,26
1AK4,5ta2,A,A,78X,47,58.21325648414985,26
1AK4,1mik,A,A,BMT,13,64.09574468085107,26
1AK4,6gjl,A,A,F1Q,24,64.26592797783933,26
1AK4,5t9w,A,A,78E,40,54.19161676646706,26
1AK4,5t9u,A,A,7HG,46,54.54545454545454,26
1AK4,2ms4,A,A,,0,67.6328502415459,26
1AK4,6gjy,A,A,F1Z,21,62.25895316804407,26
1AK5,1me7,A,A,MOA,23,61.50537634408602,2
1AK5,1pvn,A,A,MZP,22,50.82872928176796,2
1AK8,2ll6,A,A,,0,19.302615193026156,15
1AK8,2n27,A,A,4DY,49,27.70780856423174,15
1AK8,5j7j,A,A,TPO,17,21.72523961661342,15
1AK8,6o5g,A,A,LMJ,27,17.716535433070867,15
1AK8,6eeb,A,A,J6P,27,15.22633744855967,15
1AK8,1xa5,A,A,KAR,59,24.17794970986461,15
1AK8,1iwq,A,A,,0,18.428571428571427,15
1AK8,3if7,A,A,SPU,28,14.666666666666666,15
1AK8,2w73,B,A,,0,19.596774193548384,15
1AK8,2llo,A,A,,0,41.922290388548056,15
1AK8,1ctr,A,A,TFP,28,23.05555555555556,15
1AK8,1qiw,B,A,DPD,38,23.932472691161863,15
1AK8,2lgf,A,A,,0,20.22955523672884,15
1AK8,2ll7,A,A,,0,30.288461538461537,15
1AK8,2mg5,A,A,TPO,15,36.406067677946325,15
1AKJ,4wj5,A,A,GRN,11,24.954212454212453,32
1AKJ,4mnq,A,A,GOL,6,42.24806201550388,32
1AKJ,2x4o,D,A,MES,12,23.25471698113208,32
1AKJ,5nme,A,A,GOL,6,36.93207377417904,32
1AKJ,3bgm,A,A,SEP,10,25.213675213675213,32
1AKJ,5nmf,A,A,GOL,6,35.9643102264928,32
1AKJ,4jff,A,A,EPE,15,36.90476190476191,32
1AKJ,5nmg,A,A,GOL,6,36.47191011235955,32
1AKJ,5n1y,A,A,GOL,6,25.806451612903224,32
1AKJ,6dkp,A,A,,0,38.23283082077052,32
1AKJ,4jfe,A,A,GOL,6,35.02092050209205,32
1AKJ,4u6y,A,A,PEG,17,26.294820717131472,32
1AKJ,3hg1,A,A,GOL,6,38.61558554636482,32
1AKJ,3ft4,A,A,,0,23.336371923427528,32
1AKJ,2x4s,A,A,MES,12,23.627906976744185,32
1AKJ,3d25,A,A,,0,24.446583253128008,32
1AKJ,4u6x,A,A,PEG,17,21.951219512195124,32
1AKJ,3bh8,A,A,SEP,10,25.57154953429297,32
1AKJ,2x4r,D,A,GOL,6,23.37220602526725,32
1AKJ,2x4t,D,A,MES,12,22.27421619092185,32
1AKJ,3bhb,A,A,SEP,10,23.153153153153152,32
1AKJ,6eqa,A,A,,0,37.557959814528594,32
1AKJ,3ft3,A,A,,0,23.50746268656717,32
1AKJ,6d78,A,A,,0,41.03622191655204,32
1AKJ,4jfd,A,A,TAM,11,36.48816936488169,32
1AKJ,3qfd,A,A,GOL,6,24.325649828347228,32
1AKJ,2x4u,D,A,MES,12,20.8675799086758,32
1AKJ,3bh9,A,A,SEP,10,24.845814977973568,32
1AKJ,4qok,A,A,EDO,4,39.17624521072797,32
1AKJ,3ft2,A,A,CIR,11,24.057450628366247,32
1AKJ,5isz,A,A,GOL,14,36.99741792696422,32
1AKJ,3o4l,A,A,MES,12,38.30973830973832,32
1AKM,1duv,G,A,PSQ,17,54.26944971537002,1
1AKZ,2hxm,A,A,302,25,55.41561712846348,5
1AKZ,3fci,A,A,3FI,25,59.31818181818181,5
1AKZ,3fcf,A,A,FCF,25,56.32754342431762,5
1AKZ,3fcl,A,A,3FL,25,60.21080368906456,5
1AKZ,3fck,B,A,FCK,25,57.67195767195767,5
1ALB,3hk1,A,A,B64,22,28.28282828282828,4
1ALB,1adl,A,A,ACD,22,28.018223234624145,4
1ALB,2qm9,A,A,TDZ,31,27.77777777777778,4
1ALB,2ans,A,A,2AN,21,34.01360544217687,4
1ALH,3dpc,B,A,TPO,11,74.77003942181341,3
1ALH,1ew9,A,A,MMQ,6,61.57205240174672,3
1ALH,1ew8,A,A,PAE,8,58.7171052631579,3
1ALI,1ew8,A,A,PAE,8,58.7171052631579,3
1ALI,3dpc,B,A,TPO,11,74.77003942181341,3
1ALI,1ew9,A,A,MMQ,6,61.57205240174672,3
1ALV,1alw,A,A,ISA,13,20.24793388429752,1
1AMH,1bra,A,A,BEN,9,69.8051948051948,1
1AMP,1ft7,A,A,PLU,10,65.993265993266,9
1AMP,1igb,A,A,IPO,16,64.33915211970074,9
1AMP,3b3c,A,A,PLU,10,63.54838709677419,9
1AMP,3b7i,A,A,PLU,10,59.06040268456376,9
1AMP,3b3s,A,A,LEU,9,55.26315789473685,9
1AMP,3vh9,A,A,HQY,11,60.72727272727273,9
1AMP,1txr,A,A,BES,22,56.91906005221932,9
1AMP,3b3w,A,A,LEU,9,55.78947368421052,9
1AMP,1cp6,A,A,BUB,6,74.05857740585773,9
1ANI,3dpc,B,A,TPO,11,74.77003942181341,3
1ANI,1ew9,A,A,MMQ,6,61.57205240174672,3
1ANI,1ew8,A,A,PAE,8,58.7171052631579,3
1ANJ,3dpc,B,A,TPO,11,74.77003942181341,3
1ANJ,1ew9,A,A,MMQ,6,61.57205240174672,3
1ANJ,1ew8,A,A,PAE,8,58.7171052631579,3
1ANT,1e03,L,I,Z9L,25,43.03797468354431,1
1AO6,1gni,A,A,OLA,20,19.080459770114945,7
1AO6,1h9z,A,A,RWF,23,10.129870129870133,7
1AO6,1hk5,A,A,T44,24,3.892215568862276,7
1AO6,1gnj,A,A,ACD,22,15.632183908045976,7
1AO6,3cx9,A,A,LPX,30,14.37371663244353,7
1AO6,1ha2,A,A,SWF,23,6.510416666666667,7
1AO6,1hk4,A,A,T44,24,2.735562310030395,7
1AO7,4wj5,A,A,GRN,11,24.954212454212453,32
1AO7,5nmf,A,A,GOL,6,35.9643102264928,32
1AO7,4jfe,A,A,GOL,6,35.02092050209205,32
1AO7,4jfd,A,A,TAM,11,36.48816936488169,32
1AO7,3bhb,A,A,SEP,10,23.153153153153152,32
1AO7,5nmg,A,A,GOL,6,36.47191011235955,32
1AO7,3ft2,A,A,CIR,11,24.057450628366247,32
1AO7,4u6y,A,A,PEG,17,26.294820717131472,32
1AO7,3bgm,A,A,SEP,10,25.213675213675213,32
1AO7,3ft3,A,A,,0,23.50746268656717,32
1AO7,5n1y,A,A,GOL,6,25.806451612903224,32
1AO7,3o4l,A,A,MES,12,38.30973830973832,32
1AO7,4qok,A,A,EDO,4,39.17624521072797,32
1AO7,2x4u,D,A,MES,12,20.8675799086758,32
1AO7,3bh9,A,A,SEP,10,24.845814977973568,32
1AO7,3qfd,A,A,GOL,6,24.325649828347228,32
1AO7,6d78,A,A,,0,41.03622191655204,32
1AO7,4mnq,A,A,GOL,6,42.24806201550388,32
1AO7,5isz,A,A,GOL,14,36.99741792696422,32
1AO7,6eqa,A,A,,0,37.557959814528594,32
1AO7,2x4t,D,A,MES,12,22.27421619092185,32
1AO7,2x4o,D,A,MES,12,23.25471698113208,32
1AO7,4jff,A,A,EPE,15,36.90476190476191,32
1AO7,4u6x,A,A,PEG,17,21.951219512195124,32
1AO7,2x4s,A,A,MES,12,23.627906976744185,32
1AO7,3hg1,A,A,GOL,6,38.61558554636482,32
1AO7,3d25,A,A,,0,24.446583253128008,32
1AO7,2x4r,D,A,GOL,6,23.37220602526725,32
1AO7,3ft4,A,A,,0,23.336371923427528,32
1AO7,5nme,A,A,GOL,6,36.93207377417904,32
1AO7,6dkp,A,A,,0,38.23283082077052,32
1AO7,3bh8,A,A,SEP,10,25.57154953429297,32
1AP0,1guw,A,A,MLY,28,63.36405529953917,2
1AP0,6d07,A,A,M3L,12,27.89634146341464,2
1AP4,2krd,C,A,WW7,44,8.51063829787234,4
1AP4,2l1r,A,A,SXK,28,21.282798833819243,4
1AP4,1lxf,C,A,BEP,61,22.41379310344828,4
1AP4,1mxl,C,A,,0,29.573170731707314,4
1APN,1jyc,A,A,,0,83.68932038834951,6
1APN,1joj,A,A,,0,82.63157894736842,6
1APN,1jyi,A,A,,0,86.42335766423358,6
1APN,1jn2,P,A,SFP,33,61.49732620320856,6
1APN,4pf5,A,A,M3N,18,67.52688172043011,6
1APN,4czs,A,A,8LR,15,73.01204819277109,6
1AQD,4ov5,B,B,,0,21.200137551581843,3
1AQD,3qxd,B,B,,0,22.348484848484848,3
1AQD,3l6f,B,B,SEP,10,23.572744014732965,3
1ARL,3kgq,A,A,CIT,13,52.27817745803357,7
1ARL,3fx6,A,A,BPX,19,55.8252427184466,7
1ARL,1f57,A,A,DCY,7,61.16504854368932,7
1ARL,3fvl,A,A,BHK,16,54.7911547911548,7
1ARL,2ctc,A,A,HFA,12,62.849872773536894,7
1ARL,1hdq,A,A,INF,16,52.49266862170088,7
1ARL,2rfh,A,A,23N,15,51.798561151079134,7
1AST,1qji,A,A,PKF,58,53.71329879101899,1
1AUG,3ro0,A,A,TPT,19,55.97826086956522,1
1AUI,5sve,A,A,,0,33.622559652928416,2
1AUI,3ll8,A,A,,0,43.98496240601504,2
1AVK,2cfd,B,A,R4A,94,43.84236453201971,2
1AVK,2cfg,B,A,R4A,94,44.221105527638194,2
1AVP,4pid,A,A,2UQ,18,57.30337078651685,1
1AVZ,4znx,A,C,,0,61.89170664838931,2
1AVZ,1azg,B,C,,0,68.27586206896552,2
1AWQ,1cwc,A,A,BMT,13,61.6519174041298,24
1AWQ,2ms4,A,A,,0,67.6328502415459,24
1AWQ,5t9z,A,A,78R,46,57.50708215297451,24
1AWQ,3odi,A,A,XXA,14,61.97596012899444,24
1AWQ,6gjj,A,A,L36,20,59.696969696969695,24
1AWQ,6gjn,A,A,F0Q,34,63.323782234957015,24
1AWQ,5ta2,A,A,78X,47,58.21325648414985,24
1AWQ,1ynd,A,A,SFA,78,60.68796068796068,24
1AWQ,5ta4,A,A,838,40,59.41176470588236,24
1AWQ,1mik,A,A,BMT,13,64.09574468085107,24
1AWQ,5t9w,A,A,78E,40,54.19161676646706,24
1AWQ,6gjl,A,A,F1Q,24,64.26592797783933,24
1AWQ,1w8l,A,A,1P3,10,51.55038759689923,24
1AWQ,3odl,A,A,YYA,14,63.23699421965318,24
1AWQ,6gjy,A,A,F1Z,21,62.25895316804407,24
1AWQ,5t9u,A,A,7HG,46,54.54545454545454,24
1AWQ,1nmk,A,A,SFM,53,58.17174515235457,24
1AWQ,5lud,A,A,76X,8,83.40248962655602,24
1AWQ,2x2c,K,A,BMT,13,66.0546875,24
1AWQ,1cwb,A,A,DMT,14,64.51612903225806,24
1AWQ,6gjr,A,A,F0W,25,60.73446327683616,24
1AWQ,1w8m,A,A,E1P,13,52.52918287937744,24
1AWQ,6gji,A,A,F1E,25,59.66386554621849,24
1AWQ,6gjm,A,A,L36,21,63.005780346820806,24
1AXC,5mlw,A,A,,0,56.86274509803921,3
1AXC,5mlo,A,A,,0,59.25925925925925,3
1AXC,1vyj,A,A,,0,48.60830980233965,3
1AYK,966c,A,A,RS2,48,61.20481927710844,1
1AZG,4znx,A,B,,0,61.89170664838931,1
1AZV,5yto,B,A,946,23,38.355437665782496,3
1AZV,5ytu,A,A,TAM,11,67.82752902155887,3
1AZV,6a9o,F,A,6B3,24,10.711493354182956,3
1AZY,4lhm,A,A,AZZ,19,39.02439024390244,1
1B05,1b0h,A,A,ALN,15,47.376543209876544,28
1B05,1jeu,A,A,,0,46.85430463576159,28
1B05,1b58,A,A,,0,48.02527646129542,28
1B05,1b3l,A,A,,0,46.463742166517456,28
1B05,1b3g,A,A,,0,45.24590163934426,28
1B05,1b5j,A,A,,0,47.42765273311897,28
1B05,1b46,A,A,ACT,4,44.94195688225539,28
1B05,1b3f,A,A,,0,47.104851330203445,28
1B05,2olb,A,A,ACT,4,45.72317262830482,28
1B05,1qka,A,A,,0,43.034055727554176,28
1B05,1b1h,A,A,HPE,12,45.70596797671033,28
1B05,1qkb,A,A,ACT,4,41.80602006688963,28
1B05,1b32,A,A,ACT,4,45.52715654952076,28
1B05,1jev,A,A,,0,48.41149773071105,28
1B05,1b4z,A,A,ACT,4,45.85365853658537,28
1B05,1b51,A,A,,0,44.03361344537815,28
1B05,1b5i,A,A,,0,46.79802955665024,28
1B05,1b5h,A,A,DPP,6,46.15384615384615,28
1B05,1b6h,A,A,NVA,7,46.3768115942029,28
1B05,1b7h,A,A,NLE,8,48.08917197452229,28
1B05,1b9j,A,A,,0,45.98070739549839,28
1B05,1b3h,A,A,ALC,11,47.2,28
1B05,1jet,A,A,,0,47.549019607843135,28
1B05,1b2h,A,A,ORN,8,46.46781789638933,28
1B05,2rkm,A,A,LYS,10,48.25688073394495,28
1B05,1b4h,A,A,DAB,7,46.53465346534654,28
1B05,1b52,A,A,,0,44.83925549915397,28
1B05,1b40,A,A,,0,46.952224052718286,28
1B08,2ggu,A,A,GLC,12,49.60629921259843,6
1B08,2rib,A,A,GMH,14,56.00000000000001,6
1B08,2ggx,A,A,NPJ,32,50.55762081784386,6
1B08,2ork,B,A,IPD,16,49.82993197278912,6
1B08,2os9,A,A,INS,12,56.00000000000001,6
1B08,2ria,A,A,289,14,50.898203592814376,6
1B10,2lh8,A,A,VIB,35,41.9753086419753,1
1B3T,6npi,B,A,KW1,24,19.81279251170047,3
1B3T,6npm,B,A,KVD,25,11.310344827586206,3
1B3T,6npp,B,A,KWG,34,15.10204081632653,3
