pdb_id,apo_pdb_id,apo_chain
3kgu,7EJQ,A
3kgu,4N85,A
3kgu,3NES,A
3kgu,8JQW,A
3kgu,1QAB,A
3kgu,7Y1I,A
3kgu,8W1N,A
3kgu,1ETA,1
3kgu,7Y6J,A
3kgu,7WL6,A
3kgu,4TL4,A
3kgu,1F86,A
3kgu,3I9I,A
3kgu,8JOK,A
3kgu,7EJR,A
3kgu,1X7S,A
3kgu,5CLZ,A
3kgu,1ETB,1
3kgu,3I9A,A
3kgu,5FW6,A
3kgu,5FW7,A
3kgu,5FW8,A
3kgu,3A4F,A
3kgu,4N87,A
3kgu,7YBR,A
3kgu,1TSH,A
3kgu,1BZE,A
3kgu,6R6I,A
3kgu,4TNG,A
3kgu,3CXF,A
3kgu,2G3Z,A
3kgu,3BT0,A
3kgu,5CLX,A
3kgu,6KGB,A
3kgu,5DEJ,A
3kgu,5FO2,A
3kgu,6E75,A
3kgu,4MRC,A
3kgu,8W2W,A
3kgu,4YDM,A
3kgu,5CR1,A
3kgu,2G3X,A
3kgu,4TL5,A
3kgu,2TRY,A
3kgu,6TXW,A
3kgu,6E74,A
3kgu,8E7E,A
3kgu,1X7T,A
3kgu,8E7I,A
3kgu,3A4E,A
3kgu,6XTK,A
3kgu,2B14,A
3kgu,4TNE,A
3kgu,4TLS,A
3kgu,8PKF,A
3kgu,3DJR,A
3kgu,8HEJ,A
3kgu,8JNU,A
3kgu,1III,A
3kgu,4TKW,A
3kgu,1QWH,A
3kgu,4TM9,A
3kgu,2TRH,A
3kgu,2H4E,A
3kgu,4TLT,A
3kgu,6E72,A
3kgu,1BZ8,A
3kgu,3U2I,A
3kgu,6E78,A
3kgu,4TLU,A
3kgu,4TNF,A
6prf,3UCB,A
6i0z,1DFC,A
6i0z,7ZAU,A
6i0z,3P53,A
6i0z,6B0T,A
5tya,6EQU,A
5tya,1CA3,A
5tya,4PQ7,A
5tya,3PYK,A
5tya,5NXI,A
5tya,5ZXW,A
5tya,1XPZ,A
5tya,4QEF,A
5tya,1A42,A
5tya,1CAN,A
5tya,3U3A,X
5tya,3M04,A
5tya,5JEG,B
5tya,3MNJ,A
5tya,2NXR,A
5tya,5CA2,A
5tya,1ZSA,A
5tya,3U47,A
5tya,5JEP,B
5tya,3MNH,A
5tya,7ONV,AAA
5tya,1CAK,A
5tya,4L5V,A
5tya,12CA,A
5tya,1UGD,A
5tya,1HED,A
5tya,3U45,X
5tya,1CNH,A
5tya,5JES,B
5tya,1CAJ,A
5tya,1TH9,A
5tya,6RMY,A
5tya,1HEA,A
5tya,1TG3,A
5tya,5JEH,B
5tya,4L5U,A
5tya,3MNI,A
5tya,1CVA,A
5tya,1LZV,A
5tya,1YDB,A
5tya,1UGF,A
5tya,1CAL,A
5tya,2POV,A
5tya,9CA2,A
5tya,1YDD,A
5tya,3MNK,A
5tya,1CAI,A
5tya,7ONV,A
5tya,1CNJ,A
5tya,1HEB,A
5tya,3DVC,A
5tya,1DCA,A
5tya,1CCT,A
5tya,1UGB,A
5tya,1CNG,A
5tya,3DVD,A
5tya,6CA2,A
5tya,1H4N,A
5tya,3R16,A
5tya,7ONQ,A
5tya,1G3Z,A
5tya,3RG4,A
5tya,3RYV,B
5tya,4QK1,A
5tya,1H9Q,A
5tya,3TVN,X
5tya,1CNI,A
5tya,5TH4,A
5tya,1H9N,A
5tya,1YDA,A
5tya,7CA2,A
5tya,1BIC,A
5tya,5JDV,B
5tya,4QK2,A
5tya,1UGE,A
5tya,5JGT,B
5tya,1HEC,A
5tya,1G0E,A
5tya,1CCU,A
5tya,4YGJ,A
5tya,3RLD,A
5tya,4JS6,A
5tya,8CA2,A
5tya,3DV7,A
5tya,1UGC,A
5tya,5JG5,B
5tya,3DBU,A
5tya,1CCS,A
5tya,2NWO,A
5tya,1CVF,A
5tya,1CVC,A
5tya,3DVB,A
5tya,2NWY,A
5tya,1CVE,A
5tya,3KIG,A
5tya,1CNK,A
5tya,1HVA,A
5tya,1UGA,A
5tya,3RG3,A
5tya,5JE7,B
5tya,7ONQ,AAA
5tya,1CNB,A
5tya,5JG3,B
5tya,2FOQ,A
5tya,1ZH9,A
5tya,4L5W,A
5tya,3RGE,A
5tya,8OGD,A
5tya,3TVO,X
5tya,4KAP,A
5tya,2FNK,A
5tya,1FQL,A
5tya,6RMX,A
5tya,4ZWI,A
5tya,4KUV,A
5tya,1YO0,A
5tya,5JGS,B
5tya,4BCW,A
5tya,1LG5,A
5tya,3PJJ,A
5tya,3M1Q,A
5tya,5T71,A
5tya,5T75,A
5tya,1MUA,A
5tya,2FNM,A
5tya,1CVD,A
5tya,1CVH,A
5tp0,5TP0,A
5tp0,2R9P,A
5tp0,1H4W,A
5tp0,4DG4,A
4q7v,6EQU,A
4q7v,1CA3,A
4q7v,1XPZ,A
4q7v,4PQ7,A
4q7v,3R16,A
4q7v,3PYK,A
4q7v,5NXI,A
4q7v,1A42,A
4q7v,1CAN,A
4q7v,5JEG,B
4q7v,5ZXW,A
4q7v,4QEF,A
4q7v,3U3A,X
4q7v,3M04,A
4q7v,3MNJ,A
4q7v,5CA2,A
4q7v,1ZSA,A
4q7v,3U47,A
4q7v,5JE7,B
4q7v,1CAK,A
4q7v,12CA,A
4q7v,1UGD,A
4q7v,3U45,X
4q7v,5JES,B
4q7v,5JEP,B
4q7v,3MNH,A
4q7v,1CAJ,A
4q7v,7ONV,AAA
4q7v,4L5V,A
4q7v,6RMY,A
4q7v,1HED,A
4q7v,5JEH,B
4q7v,1CNH,A
4q7v,1YDB,A
4q7v,1UGF,A
4q7v,2POV,A
4q7v,2NXR,A
4q7v,7ONV,A
4q7v,8OGD,A
4q7v,1HEA,A
4q7v,4KAP,A
4q7v,1CCT,A
4q7v,1UGB,A
4q7v,4L5U,A
4q7v,3MNI,A
4q7v,1CVA,A
4q7v,1LZV,A
4q7v,3DVD,A
4q7v,6CA2,A
4q7v,1CAL,A
4q7v,9CA2,A
4q7v,1YDD,A
4q7v,3MNK,A
4q7v,1CAI,A
4q7v,1H4N,A
4q7v,1CNJ,A
4q7v,1TH9,A
4q7v,1HEB,A
4q7v,3DVC,A
4q7v,6RMX,A
4q7v,4ZWI,A
4q7v,7ONQ,A
4q7v,1DCA,A
4q7v,1G3Z,A
4q7v,3RG4,A
4q7v,1TG3,A
4q7v,1H9Q,A
4q7v,3TVN,X
4q7v,1CNI,A
4q7v,1CNG,A
4q7v,1H9N,A
4q7v,1BIC,A
4q7v,4KUV,A
4q7v,1UGE,A
4q7v,5JGT,B
4q7v,1G0E,A
4q7v,1CCU,A
4q7v,3RYV,B
4q7v,4QK1,A
4q7v,4YGJ,A
4q7v,3RLD,A
4q7v,4JS6,A
4q7v,3DV7,A
4q7v,5JG5,B
4q7v,3DBU,A
4q7v,1YDA,A
4q7v,1CCS,A
4q7v,7CA2,A
4q7v,5JDV,B
4q7v,1CVF,A
4q7v,4QK2,A
4q7v,1HEC,A
4q7v,1CVC,A
4q7v,3DVB,A
4q7v,1CVE,A
4q7v,7ONQ,AAA
4q7v,3KIG,A
4q7v,1CNK,A
4q7v,8CA2,A
4q7v,5JGS,B
4q7v,4BCW,A
4q7v,1UGC,A
4q7v,1UGA,A
4q7v,2NWO,A
4q7v,3RG3,A
4q7v,2NWY,A
4q7v,1CNB,A
4q7v,5JG3,B
4q7v,5TH4,A
4q7v,1HVA,A
4q7v,2FOQ,A
4q7v,1ZH9,A
4q7v,4L5W,A
4q7v,3RGE,A
4q7v,3TVO,X
4q7v,1MUA,A
4q7v,2FNK,A
4q7v,1FQL,A
4q7v,1YO0,A
4q7v,1LG5,A
4q7v,3PJJ,A
4q7v,3M1Q,A
4q7v,5T71,A
4q7v,5T75,A
4q7v,1CVD,A
4q7v,1CVH,A
4q7v,2FNM,A
3w5n,3W5M,A
6g98,6QUT,A
6g98,3IAI,A
6g98,6Y74,A
6g98,6TL5,A
3tcg,3TCF,A
5wcm,3LVZ,A
5wcm,2GMN,A
5wcm,5WCM,A
6o5u,6NTI,A
6o5u,6BBR,A
6o5u,6NP1,A
5otz,5OSL,A
5otz,5CSP,A
5otz,7A4Q,A
5otz,5MOV,A
5otz,6YZH,A
5otz,5CLP,A
5otz,5CVG,A
5otz,6Q38,A
2v7a,4XEY,A
2v7a,8SSN,A
2v7a,5MO4,A
2v7a,2V7A,A
2v7a,4TWP,A
2v7a,2E2B,A
2v7a,7CC2,A
2v7a,4WA9,A
2v7a,2G1T,A
2v7a,6XR6,A
2v7a,7W7Y,A
2v7a,2Z60,A
2v7a,2HIW,A
2v7a,3PYY,A
2v7a,4ZOG,A
2v7a,3OY3,A
2v7a,2HYY,A
2v7a,3QRJ,A
2v7a,7W7X,A
2v7a,8H7F,A
2v7a,5HU9,A
2v7a,2GQG,A
2v7a,2HZI,A
2v7a,3QRI,A
2v7a,7N9G,A
2v7a,2HZ0,A
6p86,6P83,A
6p86,3EH0,A
6p86,4IHG,A
6p86,4IHF,A
1bdq,1BDQ,A
4mc1,1A30,A
4q87,6EQU,A
4q87,1CA3,A
4q87,1XPZ,A
4q87,4PQ7,A
4q87,3R16,A
4q87,3PYK,A
4q87,5NXI,A
4q87,1A42,A
4q87,1CAN,A
4q87,5JEG,B
4q87,5ZXW,A
4q87,4QEF,A
4q87,3U3A,X
4q87,3M04,A
4q87,3MNJ,A
4q87,5CA2,A
4q87,1ZSA,A
4q87,3U47,A
4q87,5JE7,B
4q87,1CAK,A
4q87,12CA,A
4q87,1UGD,A
4q87,3U45,X
4q87,5JES,B
4q87,5JEP,B
4q87,3MNH,A
4q87,1CAJ,A
4q87,7ONV,AAA
4q87,4L5V,A
4q87,6RMY,A
4q87,1HED,A
4q87,5JEH,B
4q87,1CNH,A
4q87,1YDB,A
4q87,1UGF,A
4q87,2POV,A
4q87,2NXR,A
4q87,7ONV,A
4q87,8OGD,A
4q87,1HEA,A
4q87,4KAP,A
4q87,1CCT,A
4q87,1UGB,A
4q87,4L5U,A
4q87,3MNI,A
4q87,1CVA,A
4q87,1LZV,A
4q87,3DVD,A
4q87,6CA2,A
4q87,1CAL,A
4q87,9CA2,A
4q87,1YDD,A
4q87,3MNK,A
4q87,1CAI,A
4q87,1H4N,A
4q87,1CNJ,A
4q87,1TH9,A
4q87,1HEB,A
4q87,3DVC,A
4q87,6RMX,A
4q87,4ZWI,A
4q87,7ONQ,A
4q87,1DCA,A
4q87,1G3Z,A
4q87,3RG4,A
4q87,1TG3,A
4q87,1H9Q,A
4q87,3TVN,X
4q87,1CNI,A
4q87,1CNG,A
4q87,1H9N,A
4q87,1BIC,A
4q87,4KUV,A
4q87,1UGE,A
4q87,5JGT,B
4q87,1G0E,A
4q87,1CCU,A
4q87,3RYV,B
4q87,4QK1,A
4q87,4YGJ,A
4q87,3RLD,A
4q87,4JS6,A
4q87,3DV7,A
4q87,5JG5,B
4q87,3DBU,A
4q87,1YDA,A
4q87,1CCS,A
4q87,7CA2,A
4q87,5JDV,B
4q87,1CVF,A
4q87,4QK2,A
4q87,1HEC,A
4q87,1CVC,A
4q87,3DVB,A
4q87,1CVE,A
4q87,7ONQ,AAA
4q87,3KIG,A
4q87,1CNK,A
4q87,8CA2,A
4q87,5JGS,B
4q87,4BCW,A
4q87,1UGC,A
4q87,1UGA,A
4q87,2NWO,A
4q87,3RG3,A
4q87,2NWY,A
4q87,1CNB,A
4q87,5JG3,B
4q87,5TH4,A
4q87,1HVA,A
4q87,2FOQ,A
4q87,1ZH9,A
4q87,4L5W,A
4q87,3RGE,A
4q87,3TVO,X
4q87,1MUA,A
4q87,2FNK,A
4q87,1FQL,A
4q87,1YO0,A
4q87,1LG5,A
4q87,3PJJ,A
4q87,3M1Q,A
4q87,5T71,A
4q87,5T75,A
4q87,1CVD,A
4q87,1CVH,A
4q87,2FNM,A
1rpj,1GUB,A
5kr2,5KR1,A
4jpx,4JPX,A
1ew8,5JTL,E
1ew8,3BDG,B
1ew8,1ED8,A
1ew8,1ELX,A
1ew8,2G9Y,A
1ew8,5C66,A
1ew8,1B8J,A
1ew8,3BDH,A
1ew8,3CMR,A
1ew8,1ELZ,A
1ew8,1HQA,A
1ew8,1ELY,A
1ew8,1ALI,A
1ew8,3DYC,A
1ew8,3BDF,A
1ew8,3DPC,A
1ew8,1AJA,A
1ew8,1HJK,A
1ew8,1Y7A,A
1ew8,1URA,A
1ew8,1ANJ,A
1ew8,2ANH,A
1ew8,1ALH,A
1ew8,1ANI,A
1ew8,4KM4,A
1ew8,4YR1,A
4zb6,4ZB6,A
5g2g,5G2G,A
5g2g,3RGR,A
5g2g,1E3V,A
5g2g,5KP4,A
6mu3,3OAY,K
6mu3,2OQJ,A
6mu3,3OAU,L
6mu3,6MNF,K
6mu3,4NHG,B
2qnq,1W5V,A
2qnq,2FDE,A
2qnq,1AJV,A
2qnq,1HVC,A
1dhj,1DHJ,A
1dhj,1DHI,A
1dhj,6RUL,A
3imc,1MOP,A
3imc,3IUB,A
3imc,3COV,A
3imc,4G5F,A
1fkh,3H9R,B
1fkh,6M4U,A
1fkh,8ER7,A
1fkh,6VCU,A
1fkh,1A7X,A
1fkh,5GKY,B
1fkh,7U0T,B
1fkh,6YF0,A
1fkh,2PPP,A
1fkh,2PPO,A
1fkh,1EYM,A
1fkh,1TCO,C
1fkh,1BL4,A
1fkh,2DG4,A
1fkh,8CHI,A
1fkh,2DG9,A
1fkh,7U8D,A
1fkh,8JGA,A
1fkh,8OXM,A
1fkh,8JCU,2
1fkh,7EPD,A
1fkh,8JCV,2
4y8x,4TY6,A
4y8x,6TWB,A
4y8x,1XX9,A
4y8x,4NA7,A
4y8x,5EOD,A
4y8x,5I25,A
4y8x,2F83,A
6r8w,3R49,A
6r8w,2BIT,X
6r8w,2Z6W,A
6r8w,3QYU,A
6r8w,5CCS,X
6r8w,7TH1,X
6r8w,7TGT,X
6r8w,7TH7,A
6r8w,8EJX,A
3su1,3SU1,A
3su1,7MMC,A
3su1,3SV8,A
3su1,6UE3,A
3su1,6PIU,A
3su1,6DIV,A
3su1,6PIY,A
3su1,3M5L,A
3su1,7MMJ,A
3su1,7MM8,A
3su1,6NZT,A
3su1,6PIZ,A
3su1,6C2N,A
3su1,3SUF,A
3su1,3SU4,A
3su1,3SV6,A
3su1,7MMK,A
3su1,3SU2,A
3su1,6N4N,A
4acc,4PTC,A
4acc,1R0E,A
4acc,1Q5K,A
4acc,4IQ6,A
4acc,1I09,A
4acc,4ACC,A
4acc,1Q3D,A
4acc,1PYX,A
4acc,5AIR,A
4acc,4J1R,A
4acc,3SAY,A
4acc,5OY4,A
4acc,6AE3,A
4acc,5T31,A
4acc,5HLP,A
4acc,7OY5,A
4acc,2O5K,A
4acc,4DIT,A
4acc,5F94,A
4acc,4AFJ,A
4acc,1GNG,A
4acc,3ZRK,A
4acc,6GN1,A
4acc,3SD0,A
4acc,6TCU,A
4acc,2OW3,A
4acc,4NM0,A
4acc,4NM5,A
4acc,7Z1G,A
4acc,4NM3,A
4acc,3ZDI,A
4acc,5K5N,A
4acc,7U2Z,A
4acc,7Z1F,A
4acc,7B6F,A
4acc,3GB2,A
4acc,3F7Z,A
4acc,1H8F,A
4acc,1UV5,A
4acc,7SXJ,A
4acc,3F88,A
4acc,7SXH,A
4acc,6HK7,A
6fo5,4BJX,A
6fo5,4UYD,A
6fo5,6ZCI,A
6fo5,8Q34,A
6fo5,6DJC,A
6fo5,4KV1,A
6fo5,4YH3,A
6fo5,6WVX,A
6fo5,2OSS,A
6fo5,4ZW1,A
6fo5,8CKF,A
6fo5,5U2E,A
6fo5,4LYW,A
6fo5,6AJV,A
6fo5,7TV0,A
6fo5,4HBW,A
6fo5,5VZS,A
6fo5,4UIX,A
6fo5,7Z9W,AAA
6fo5,3JVJ,A
6fo5,4C66,A
6fo5,5S9P,A
6fo5,8C11,A
6fo5,5W55,A
6fo5,5VOM,A
6fo5,4LYS,A
6fo5,4LR6,A
6fo5,6BN8,C
6fo5,6U6K,A
6fo5,5COI,A
6fo5,5U28,A
6fo5,6WW8,A
6fo5,5H21,A
6fo5,6X7B,A
6fo5,6X7D,A
6fo5,5DX4,A
6fo5,4QR3,A
6fo5,6PRT,A
6fo5,4HXK,A
6fo5,5I80,A
6fo5,7T3F,A
6fo5,4Z1Q,A
6fo5,6P05,A
6fo5,4DON,A
6fo5,7LA9,A
6fo5,5YQX,A
6fo5,8OV6,C
6fo5,7X6T,A
6fo5,4HXM,A
6fo5,4X2I,A
6fo5,6CJ2,A
6fo5,5Y8C,A
6fo5,6DNE,A
6fo5,8IBQ,A
6fo5,6JI4,A
6fo5,5LRQ,A
6fo5,5Z9C,A
3u5j,4BJX,A
3u5j,4UYD,A
3u5j,6ZCI,A
3u5j,8Q34,A
3u5j,6DJC,A
3u5j,4KV1,A
3u5j,4YH3,A
3u5j,6WVX,A
3u5j,2OSS,A
3u5j,4ZW1,A
3u5j,8CKF,A
3u5j,5U2E,A
3u5j,4LYW,A
3u5j,6AJV,A
3u5j,7TV0,A
3u5j,4HBW,A
3u5j,5VZS,A
3u5j,4UIX,A
3u5j,7Z9W,AAA
3u5j,3JVJ,A
3u5j,4C66,A
3u5j,5S9P,A
3u5j,8C11,A
3u5j,5W55,A
3u5j,5VOM,A
3u5j,4LYS,A
3u5j,4LR6,A
3u5j,6BN8,C
3u5j,6U6K,A
3u5j,5COI,A
3u5j,5U28,A
3u5j,6WW8,A
3u5j,5H21,A
3u5j,6X7B,A
3u5j,6X7D,A
3u5j,5DX4,A
3u5j,4QR3,A
3u5j,6PRT,A
3u5j,4HXK,A
3u5j,5I80,A
3u5j,7T3F,A
3u5j,4Z1Q,A
3u5j,6P05,A
3u5j,4DON,A
3u5j,7LA9,A
3u5j,5YQX,A
3u5j,8OV6,C
3u5j,7X6T,A
3u5j,4HXM,A
3u5j,4X2I,A
3u5j,6CJ2,A
3u5j,5Y8C,A
3u5j,6DNE,A
3u5j,8IBQ,A
3u5j,6JI4,A
3u5j,5LRQ,A
3u5j,5Z9C,A
1erb,1ERB,A
1erb,1KT5,A
1erb,1RLB,E
5ldm,5LDI,A
5o2d,5O2D,A
5fdc,6EQU,A
5fdc,1CA3,A
5fdc,4PQ7,A
5fdc,3PYK,A
5fdc,5NXI,A
5fdc,5ZXW,A
5fdc,1XPZ,A
5fdc,4QEF,A
5fdc,1A42,A
5fdc,1CAN,A
5fdc,3U3A,X
5fdc,3M04,A
5fdc,5JEG,B
5fdc,3MNJ,A
5fdc,2NXR,A
5fdc,5CA2,A
5fdc,1ZSA,A
5fdc,3U47,A
5fdc,5JEP,B
5fdc,3MNH,A
5fdc,7ONV,AAA
5fdc,1CAK,A
5fdc,4L5V,A
5fdc,12CA,A
5fdc,1UGD,A
5fdc,1HED,A
5fdc,3U45,X
5fdc,1CNH,A
5fdc,5JES,B
5fdc,1CAJ,A
5fdc,1TH9,A
5fdc,6RMY,A
5fdc,1HEA,A
5fdc,1TG3,A
5fdc,5JEH,B
5fdc,4L5U,A
5fdc,3MNI,A
5fdc,1CVA,A
5fdc,1LZV,A
5fdc,1YDB,A
5fdc,1UGF,A
5fdc,1CAL,A
5fdc,2POV,A
5fdc,9CA2,A
5fdc,1YDD,A
5fdc,3MNK,A
5fdc,1CAI,A
5fdc,7ONV,A
5fdc,1CNJ,A
5fdc,1HEB,A
5fdc,3DVC,A
5fdc,1DCA,A
5fdc,1CCT,A
5fdc,1UGB,A
5fdc,1CNG,A
5fdc,3DVD,A
5fdc,6CA2,A
5fdc,1H4N,A
5fdc,3R16,A
5fdc,7ONQ,A
5fdc,1G3Z,A
5fdc,3RG4,A
5fdc,3RYV,B
5fdc,4QK1,A
5fdc,1H9Q,A
5fdc,3TVN,X
5fdc,1CNI,A
5fdc,5TH4,A
5fdc,1H9N,A
5fdc,1YDA,A
5fdc,7CA2,A
5fdc,1BIC,A
5fdc,5JDV,B
5fdc,4QK2,A
5fdc,1UGE,A
5fdc,5JGT,B
5fdc,1HEC,A
5fdc,1G0E,A
5fdc,1CCU,A
5fdc,4YGJ,A
5fdc,3RLD,A
5fdc,4JS6,A
5fdc,8CA2,A
5fdc,3DV7,A
5fdc,1UGC,A
5fdc,5JG5,B
5fdc,3DBU,A
5fdc,1CCS,A
5fdc,2NWO,A
5fdc,1CVF,A
5fdc,1CVC,A
5fdc,3DVB,A
5fdc,2NWY,A
5fdc,1CVE,A
5fdc,3KIG,A
5fdc,1CNK,A
5fdc,1HVA,A
5fdc,1UGA,A
5fdc,3RG3,A
5fdc,5JE7,B
5fdc,7ONQ,AAA
5fdc,1CNB,A
5fdc,5JG3,B
5fdc,2FOQ,A
5fdc,1ZH9,A
5fdc,4L5W,A
5fdc,3RGE,A
5fdc,8OGD,A
5fdc,3TVO,X
5fdc,4KAP,A
5fdc,2FNK,A
5fdc,1FQL,A
5fdc,6RMX,A
5fdc,4ZWI,A
5fdc,4KUV,A
5fdc,1YO0,A
5fdc,5JGS,B
5fdc,4BCW,A
5fdc,1LG5,A
5fdc,3PJJ,A
5fdc,3M1Q,A
5fdc,5T71,A
5fdc,5T75,A
5fdc,1MUA,A
5fdc,2FNM,A
5fdc,1CVD,A
5fdc,1CVH,A
6csr,5G0I,A
6csr,5G0H,A
6csr,7QNO,A
6csr,5EEI,A
6csr,7O2P,A
6csr,6R0K,A
6csr,6PZR,A
6csr,6PZO,A
6csr,5EFK,B
6csr,5EFN,A
4yx4,6EQU,A
4yx4,1CA3,A
4yx4,1XPZ,A
4yx4,4PQ7,A
4yx4,3R16,A
4yx4,3PYK,A
4yx4,5NXI,A
4yx4,1A42,A
4yx4,1CAN,A
4yx4,5JEG,B
4yx4,5ZXW,A
4yx4,4QEF,A
4yx4,3U3A,X
4yx4,3M04,A
4yx4,3MNJ,A
4yx4,5CA2,A
4yx4,1ZSA,A
4yx4,3U47,A
4yx4,5JE7,B
4yx4,1CAK,A
4yx4,12CA,A
4yx4,1UGD,A
4yx4,3U45,X
4yx4,5JES,B
4yx4,5JEP,B
4yx4,3MNH,A
4yx4,1CAJ,A
4yx4,7ONV,AAA
4yx4,4L5V,A
4yx4,6RMY,A
4yx4,1HED,A
4yx4,5JEH,B
4yx4,1CNH,A
4yx4,1YDB,A
4yx4,1UGF,A
4yx4,2POV,A
4yx4,2NXR,A
4yx4,7ONV,A
4yx4,8OGD,A
4yx4,1HEA,A
4yx4,4KAP,A
4yx4,1CCT,A
4yx4,1UGB,A
4yx4,4L5U,A
4yx4,3MNI,A
4yx4,1CVA,A
4yx4,1LZV,A
4yx4,3DVD,A
4yx4,6CA2,A
4yx4,1CAL,A
4yx4,9CA2,A
4yx4,1YDD,A
4yx4,3MNK,A
4yx4,1CAI,A
4yx4,1H4N,A
4yx4,1CNJ,A
4yx4,1TH9,A
4yx4,1HEB,A
4yx4,3DVC,A
4yx4,6RMX,A
4yx4,4ZWI,A
4yx4,7ONQ,A
4yx4,1DCA,A
4yx4,1G3Z,A
4yx4,3RG4,A
4yx4,1TG3,A
4yx4,1H9Q,A
4yx4,3TVN,X
4yx4,1CNI,A
4yx4,1CNG,A
4yx4,1H9N,A
4yx4,1BIC,A
4yx4,4KUV,A
4yx4,1UGE,A
4yx4,5JGT,B
4yx4,1G0E,A
4yx4,1CCU,A
4yx4,3RYV,B
4yx4,4QK1,A
4yx4,4YGJ,A
4yx4,3RLD,A
4yx4,4JS6,A
4yx4,3DV7,A
4yx4,5JG5,B
4yx4,3DBU,A
4yx4,1YDA,A
4yx4,1CCS,A
4yx4,7CA2,A
4yx4,5JDV,B
4yx4,1CVF,A
4yx4,4QK2,A
4yx4,1HEC,A
4yx4,1CVC,A
4yx4,3DVB,A
4yx4,1CVE,A
4yx4,7ONQ,AAA
4yx4,3KIG,A
4yx4,1CNK,A
4yx4,8CA2,A
4yx4,5JGS,B
4yx4,4BCW,A
4yx4,1UGC,A
4yx4,1UGA,A
4yx4,2NWO,A
4yx4,3RG3,A
4yx4,2NWY,A
4yx4,1CNB,A
4yx4,5JG3,B
4yx4,5TH4,A
4yx4,1HVA,A
4yx4,2FOQ,A
4yx4,1ZH9,A
4yx4,4L5W,A
4yx4,3RGE,A
4yx4,3TVO,X
4yx4,1MUA,A
4yx4,2FNK,A
4yx4,1FQL,A
4yx4,1YO0,A
4yx4,1LG5,A
4yx4,3PJJ,A
4yx4,3M1Q,A
4yx4,5T71,A
4yx4,5T75,A
4yx4,1CVD,A
4yx4,1CVH,A
4yx4,2FNM,A
2bfq,1HJZ,A
2bfq,2BFQ,A
2bfq,7WR6,B
5g45,6NWT,A
5g45,8GXP,A
5g45,4NB6,A
5g45,6R7A,A
5g45,5NI5,A
5g45,6NWS,A
5g45,4YMQ,A
5g45,6ESN,A
5g45,4S14,A
5g45,5APH,A
5g45,6LO9,A
5g45,7QP4,A
5g45,4WLB,A
5g45,5IZ0,A
5g45,5AYG,A
5g45,5EJV,A
5g45,7KCO,A
5g45,5YP6,A
5g45,6BN6,A
5g45,7W3P,A
5g45,3B0W,A
5g45,6J3N,A
5g45,6P9F,A
5g45,5K38,A
5g45,3L0L,A
5g45,6E3G,A
5g45,5APK,A
5g45,6O3Z,A
5g45,4WPF,A
5g45,5UFO,A
5g45,4NIE,A
5g45,5LWP,A
5g45,5NTI,A
5g45,5X8Q,A
5g45,6SAL,A
5g45,7NEC,A
5g45,6T4G,A
5g45,6CN6,A
5g45,8FAV,A
5g45,6J1L,A
5g45,5C4O,A
5g45,6T4U,A
5g45,5NTP,A
5g45,5ZA1,A
5g45,6B31,A
5g45,6VSW,A
5g45,5M96,A
5g45,6CVH,A
5g45,4ZJR,A
5g45,6Q2W,A
5g45,5ETH,A
5g45,5IXK,A
6udv,6P3P,A
6udv,2KBW,A
6udv,6NE5,A
6udv,5JSB,A
6udv,6BW2,A
6udv,2PQK,A
6udv,5C6H,A
6udv,6ZIE,B
6udv,4HW4,A
6udv,6O4U,A
6udv,5IEZ,A
6udv,5FDR,A
6udv,6QFI,A
6udv,3WIX,A
6udv,6QFQ,A
6udv,5UUM,A
6udv,5C3F,A
6udv,4OQ6,A
6udv,4OQ5,A
6udv,6MBD,A
6udv,2MHS,A
6udv,3PK1,A
6udv,6U63,A
6udv,6MBE,A
6udv,4HW2,A
6udv,6VBX,A
6udv,8H7B,A
6udv,7XGE,B
6udv,5W89,A
6udv,6U64,A
6udv,4WMR,A
6udv,5FDO,A
3f80,1WVA,A
3f80,6Q92,A
3f80,1WVB,A
3f80,3E6V,A
3f80,4HWW,A
3f80,3E6K,A
3f1a,3EHX,A
3f1a,1RMZ,A
3f1a,1OS2,A
3f1a,5I2Z,A
3f1a,5CXA,A
3f1a,4I03,A
3f1a,2WO8,A
3f1a,2K2G,A
3f1a,1UTT,A
3f1a,1ROS,A
3f1a,2N8R,A
3f1a,5N5K,A
3f1a,1JIZ,A
3f1a,3BA0,A
3f1a,4GR8,A
3f1a,2K9C,A
2e94,2DH4,A
2x7u,6EQU,A
2x7u,1CA3,A
2x7u,1XPZ,A
2x7u,4PQ7,A
2x7u,3R16,A
2x7u,3PYK,A
2x7u,5NXI,A
2x7u,1A42,A
2x7u,1CAN,A
2x7u,5JEG,B
2x7u,5ZXW,A
2x7u,4QEF,A
2x7u,3U3A,X
2x7u,3M04,A
2x7u,3MNJ,A
2x7u,5CA2,A
2x7u,1ZSA,A
2x7u,3U47,A
2x7u,5JE7,B
2x7u,1CAK,A
2x7u,12CA,A
2x7u,1UGD,A
2x7u,3U45,X
2x7u,5JES,B
2x7u,5JEP,B
2x7u,3MNH,A
2x7u,1CAJ,A
2x7u,7ONV,AAA
2x7u,4L5V,A
2x7u,6RMY,A
2x7u,1HED,A
2x7u,5JEH,B
2x7u,1CNH,A
2x7u,1YDB,A
2x7u,1UGF,A
2x7u,2POV,A
2x7u,2NXR,A
2x7u,7ONV,A
2x7u,8OGD,A
