pdb_id,apo_pdb_id,apo_chain
3ibu,2NWY,A
3ibu,3DVB,A
3ibu,1BIC,A
3ibu,1ZSA,A
3ibu,1CNH,A
3ibu,2FNK,A
3ibu,1CNJ,A
3ibu,1CNG,A
3ibu,4QK1,A
3ibu,5ZXW,A
3ibu,3RG4,A
3ibu,1CNI,A
3ibu,1H9N,A
3ibu,3RLD,A
3ibu,1CNK,A
3ibu,1YO0,A
3ibu,1HEA,A
3ibu,1MUA,A
3ibu,1CA3,A
3ibu,1LZV,A
3ibu,1HEC,A
3ibu,3RG3,A
3ibu,5CA2,A
3ibu,12CA,A
3ibu,3RGE,A
3ibu,2FNM,A
3ibu,9CA2,A
3ibu,1HED,A
3ibu,3M1Q,A
3ibu,1LG5,A
3ibu,1CVA,A
3ibu,1DCA,A
3ibu,6CA2,A
3ibu,1H9Q,A
3ibu,7CA2,A
3ibu,1CCS,A
3ibu,1CCT,A
3ibu,1HEB,A
3ibu,1CVC,A
3ibu,1CVE,A
3ibu,8CA2,A
3ibu,1CNB,A
3ibu,1HVA,A
3ibu,1CVD,A
3ibu,1CVH,A
3ibu,1CVF,A
3ibu,1CCU,A
3ibu,1FQL,A
5i2f,5EMT,A
5i2f,5IPB,A
5i2f,5WAA,A
5i2f,1KPB,A
4ko8,5C19,A
4ko8,8B5R,A
4ko8,7K57,A
1z6e,1C5M,D
1z6e,7TPP,B
2wm0,1EDQ,A
2wm0,1CTN,A
5k1d,1ZKJ,A
5c2h,2OUV,A
3ehy,1OS2,A
3ehy,3BA0,A
3ehy,2K9C,A
5e7n,5N8A,A
5e7n,4IPG,A
5e7n,2B29,A
5e7n,7XUW,A
5e7n,1EWI,A
2hl4,1CAN,A
2hl4,1UGF,A
2hl4,1CAK,A
2hl4,1UGD,A
2hl4,2NXR,A
2hl4,1CAL,A
2hl4,1UGE,A
2hl4,3DVC,A
2hl4,3TVN,X
2hl4,3MNH,A
2hl4,1CAJ,A
2hl4,3DVD,A
2hl4,3MNJ,A
2hl4,3MNI,A
2hl4,1CAI,A
2hl4,1G3Z,A
2hl4,1UGB,A
2hl4,1UGA,A
2hl4,3MNK,A
2hl4,1TH9,A
2hl4,1TG3,A
2hl4,4YGJ,A
2hl4,3DV7,A
2hl4,1BIC,A
2hl4,1UGC,A
2hl4,2NWO,A
2hl4,2NWY,A
2hl4,3DVB,A
2hl4,1ZSA,A
2hl4,2FNK,A
2hl4,1CNH,A
2hl4,1CNG,A
2hl4,1H9N,A
2hl4,1HEA,A
2hl4,1MUA,A
2hl4,5ZXW,A
2hl4,3RG4,A
2hl4,1CNJ,A
2hl4,1CNI,A
2hl4,1CA3,A
2hl4,4QK1,A
2hl4,3RLD,A
2hl4,1CNK,A
2hl4,1YO0,A
2hl4,1HEC,A
2hl4,5CA2,A
2hl4,12CA,A
2hl4,1CVA,A
2hl4,1DCA,A
2hl4,1HED,A
2hl4,1CCT,A
2hl4,6CA2,A
2hl4,9CA2,A
2hl4,1H9Q,A
2hl4,1LZV,A
2hl4,1CCS,A
2hl4,1HEB,A
2hl4,3RG3,A
2hl4,3RGE,A
2hl4,2FNM,A
2hl4,1CCU,A
2hl4,7CA2,A
2hl4,8CA2,A
2hl4,1CNB,A
2hl4,1HVA,A
2hl4,1CVD,A
2hl4,1CVH,A
2hl4,1CVF,A
2hl4,1CVC,A
2hl4,1CVE,A
2hl4,1LG5,A
2hl4,3M1Q,A
2hl4,1FQL,A
2gsu,2GSN,A
2gsu,7MW8,A
1laf,6MKX,A
1a1e,7YQE,A
2p16,1C5M,D
2p16,7TPP,B
1bnq,1CAN,A
1bnq,1ZSA,A
1bnq,1UGD,A
1bnq,2NXR,A
1bnq,1CAK,A
1bnq,1CNH,A
1bnq,3MNH,A
1bnq,1CAJ,A
1bnq,1CAL,A
1bnq,1UGF,A
1bnq,3MNJ,A
1bnq,1HEA,A
1bnq,5ZXW,A
1bnq,1UGE,A
1bnq,1CAI,A
1bnq,1CNJ,A
1bnq,3DVC,A
1bnq,1CNI,A
1bnq,1CNG,A
1bnq,1H9N,A
1bnq,1UGB,A
1bnq,3DVD,A
1bnq,1CA3,A
1bnq,1MUA,A
1bnq,4QK1,A
1bnq,3RLD,A
1bnq,3MNI,A
1bnq,3MNK,A
1bnq,1TH9,A
1bnq,3RG4,A
1bnq,1TG3,A
1bnq,4YGJ,A
1bnq,1G3Z,A
1bnq,3TVN,X
1bnq,1HEC,A
1bnq,1BIC,A
1bnq,1CNK,A
1bnq,1UGC,A
1bnq,1UGA,A
1bnq,3DV7,A
1bnq,2NWO,A
1bnq,2NWY,A
1bnq,3DVB,A
1bnq,5CA2,A
1bnq,12CA,A
1bnq,1CVA,A
1bnq,1DCA,A
1bnq,6CA2,A
1bnq,9CA2,A
1bnq,1HED,A
1bnq,1LZV,A
1bnq,2FNK,A
1bnq,1CCS,A
1bnq,1CCT,A
1bnq,1HEB,A
1bnq,1H9Q,A
1bnq,1CCU,A
1bnq,7CA2,A
1bnq,3RG3,A
1bnq,1CVC,A
1bnq,1CVE,A
1bnq,8CA2,A
1bnq,1CNB,A
1bnq,1HVA,A
1bnq,1CVD,A
1bnq,1CVH,A
1bnq,1CVF,A
1bnq,3RGE,A
1bnq,1YO0,A
1bnq,3M1Q,A
1bnq,1LG5,A
1bnq,1FQL,A
1bnq,2FNM,A
4h3f,1SGZ,A
6r8l,2BIT,X
6r8l,3QYU,A
6g38,2WB8,A
3vje,2ZCO,A
185l,2B6T,A
185l,1L94,A
185l,1L93,A
185l,1L92,A
185l,1C6P,A
185l,1P56,A
185l,1JTM,A
185l,1L91,A
185l,1C6L,A
185l,6XMV,A
185l,4YXC,A
185l,5GLH,A
185l,6LRY,A
185l,5VBA,A
185l,4ZWJ,A
6hoq,4MD7,E
6hoq,5ZN5,A
6hoq,4DGL,C
6hoq,4MD8,E
6hoq,4MD9,E
6hoq,1NA7,A
6hoq,5ZN0,A
6hoq,5ZN4,A
1v0k,1E0W,A
1v0k,1XAS,A
1bn4,1CAN,A
1bn4,3MNJ,A
1bn4,1ZSA,A
1bn4,1CAK,A
1bn4,1UGD,A
1bn4,1CNH,A
1bn4,1UGF,A
1bn4,3MNH,A
1bn4,1CAJ,A
1bn4,1UGB,A
1bn4,3DVD,A
1bn4,1CAL,A
1bn4,2NXR,A
1bn4,1CAI,A
1bn4,1CNJ,A
1bn4,3DVC,A
1bn4,1G3Z,A
1bn4,3TVN,X
1bn4,1CNI,A
1bn4,1CNG,A
1bn4,1H9N,A
1bn4,5ZXW,A
1bn4,3MNI,A
1bn4,3MNK,A
1bn4,1TH9,A
1bn4,3RG4,A
1bn4,1TG3,A
1bn4,1UGE,A
1bn4,4YGJ,A
1bn4,3DV7,A
1bn4,1BIC,A
1bn4,4QK1,A
1bn4,3RLD,A
1bn4,1CNK,A
1bn4,1UGC,A
1bn4,1UGA,A
1bn4,3DVB,A
1bn4,2NWO,A
1bn4,2NWY,A
1bn4,1HEA,A
1bn4,1MUA,A
1bn4,1CA3,A
1bn4,1LZV,A
1bn4,1HEC,A
1bn4,2FNK,A
1bn4,12CA,A
1bn4,3RG3,A
1bn4,3RGE,A
1bn4,5CA2,A
1bn4,1HED,A
1bn4,1CVA,A
1bn4,1DCA,A
1bn4,1YO0,A
1bn4,6CA2,A
1bn4,9CA2,A
1bn4,1H9Q,A
1bn4,1LG5,A
1bn4,1CCT,A
1bn4,1HEB,A
1bn4,3M1Q,A
1bn4,1CCS,A
1bn4,1CVF,A
1bn4,1CCU,A
1bn4,7CA2,A
1bn4,1CVC,A
1bn4,1CVE,A
1bn4,8CA2,A
1bn4,1CNB,A
1bn4,1HVA,A
1bn4,1CVD,A
1bn4,1CVH,A
1bn4,1FQL,A
1bn4,2FNM,A
5i7y,3HME,A
5jgi,1KEX,A
5jgi,4DEQ,A
5jgi,7O1N,A
4efs,1OS2,A
4efs,3BA0,A
4efs,2K9C,A
3pju,3PJW,A
4qtl,1CAN,A
4qtl,3MNJ,A
4qtl,1ZSA,A
4qtl,1CAK,A
4qtl,1UGD,A
4qtl,1CNH,A
4qtl,1UGF,A
4qtl,3MNH,A
4qtl,1CAJ,A
4qtl,1UGB,A
4qtl,3DVD,A
4qtl,1CAL,A
4qtl,2NXR,A
4qtl,1CAI,A
4qtl,1CNJ,A
4qtl,3DVC,A
4qtl,1G3Z,A
4qtl,3TVN,X
4qtl,1CNI,A
4qtl,1CNG,A
4qtl,1H9N,A
4qtl,5ZXW,A
4qtl,3MNI,A
4qtl,3MNK,A
4qtl,1TH9,A
4qtl,3RG4,A
4qtl,1TG3,A
4qtl,1UGE,A
4qtl,4YGJ,A
4qtl,3DV7,A
4qtl,1BIC,A
4qtl,4QK1,A
4qtl,3RLD,A
4qtl,1CNK,A
4qtl,1UGC,A
4qtl,1UGA,A
4qtl,3DVB,A
4qtl,2NWO,A
4qtl,2NWY,A
4qtl,1HEA,A
4qtl,1MUA,A
4qtl,1CA3,A
4qtl,1LZV,A
4qtl,1HEC,A
4qtl,2FNK,A
4qtl,12CA,A
4qtl,3RG3,A
4qtl,3RGE,A
4qtl,5CA2,A
4qtl,1HED,A
4qtl,1CVA,A
4qtl,1DCA,A
4qtl,1YO0,A
4qtl,6CA2,A
4qtl,9CA2,A
4qtl,1H9Q,A
4qtl,1LG5,A
4qtl,1CCT,A
4qtl,1HEB,A
4qtl,3M1Q,A
4qtl,1CCS,A
4qtl,1CVF,A
4qtl,1CCU,A
4qtl,7CA2,A
4qtl,1CVC,A
4qtl,1CVE,A
4qtl,8CA2,A
4qtl,1CNB,A
4qtl,1HVA,A
4qtl,1CVD,A
4qtl,1CVH,A
4qtl,1FQL,A
4qtl,2FNM,A
2zxg,2DQ6,A
6p8a,3EH0,A
6qmj,2DYH,A
6qmj,1X2J,A
6qmj,7ECA,A
5c2a,2OUV,A
4np2,2JCP,A
1yet,8B7I,A
1yet,2K5B,A
1yet,6GP4,A
1yet,5J80,A
4hpi,1LSG,A
4hpi,4YEO,A
4hpi,1V7S,A
4hpi,193L,A
4hpi,1HEO,A
4hpi,1IR8,A
4hpi,1IR7,A
4hpi,1IR9,A
4hpi,1HEM,A
4hpi,2IFF,Y
4hpi,1HER,A
4hpi,1IOT,A
4hpi,1KXW,A
4hpi,1LZD,A
4hpi,6F1L,A
4hpi,1FLY,A
4hpi,1FLW,A
4hpi,1FLQ,A
4hpi,1FN5,A
4hpi,1FLU,A
4hpi,1KXY,A
4hpi,3QY4,A
4hpi,1NBY,C
4hpi,1NBZ,C
4hpi,1LSY,A
4hpi,1NDG,C
4hpi,1IOS,A
4hpi,3OK0,A
4hpi,3WVX,A
4hpi,1A2Y,C
4hpi,1UID,A
4hpi,1UIC,A
4hpi,1UIE,A
4hpi,1UIF,A
1v0l,1E0W,A
1v0l,1XAS,A
1bn3,1CAN,A
1bn3,3MNJ,A
1bn3,1ZSA,A
1bn3,1CAK,A
1bn3,1UGD,A
1bn3,1CNH,A
1bn3,1UGF,A
1bn3,3MNH,A
1bn3,1CAJ,A
1bn3,1UGB,A
1bn3,3DVD,A
1bn3,1CAL,A
1bn3,2NXR,A
1bn3,1CAI,A
1bn3,1CNJ,A
1bn3,3DVC,A
1bn3,1G3Z,A
1bn3,3TVN,X
1bn3,1CNI,A
1bn3,1CNG,A
1bn3,1H9N,A
1bn3,5ZXW,A
1bn3,3MNI,A
1bn3,3MNK,A
1bn3,1TH9,A
1bn3,3RG4,A
1bn3,1TG3,A
1bn3,1UGE,A
1bn3,4YGJ,A
1bn3,3DV7,A
1bn3,1BIC,A
1bn3,4QK1,A
1bn3,3RLD,A
1bn3,1CNK,A
1bn3,1UGC,A
1bn3,1UGA,A
1bn3,3DVB,A
1bn3,2NWO,A
1bn3,2NWY,A
1bn3,1HEA,A
1bn3,1MUA,A
1bn3,1CA3,A
1bn3,1LZV,A
1bn3,1HEC,A
1bn3,2FNK,A
1bn3,12CA,A
1bn3,3RG3,A
1bn3,3RGE,A
1bn3,5CA2,A
1bn3,1HED,A
1bn3,1CVA,A
1bn3,1DCA,A
1bn3,1YO0,A
1bn3,6CA2,A
1bn3,9CA2,A
1bn3,1H9Q,A
1bn3,1LG5,A
1bn3,1CCT,A
1bn3,1HEB,A
1bn3,3M1Q,A
1bn3,1CCS,A
1bn3,1CVF,A
1bn3,1CCU,A
1bn3,7CA2,A
1bn3,1CVC,A
1bn3,1CVE,A
1bn3,8CA2,A
1bn3,1CNB,A
1bn3,1HVA,A
1bn3,1CVD,A
1bn3,1CVH,A
1bn3,1FQL,A
1bn3,2FNM,A
1bhf,5MTM,A
1bhf,1BHH,B
3hww,3FLM,A
5vyy,2K5B,A
5vyy,8B7I,A
5vyy,6GP4,A
5vyy,5J80,A
4wrb,1GIF,A
4wrb,4EUI,A
4wrb,1MIF,A
4wrb,4EVG,A
4wrb,4GRP,A
4wrb,4GRO,A
4wrb,5BSC,A
4wrb,4GRN,A
4wrb,1P1G,A
4wrb,1CGQ,A
4wrb,4ETG,A
4wrb,5UMJ,A
4wrb,4GUM,A
4wrb,5HVV,A
4wrb,4PKZ,A
3ed0,2GLV,A
5dh5,2OUV,A
1lah,6MKX,A
4buq,3RFZ,A
4buq,5MCA,A
1c87,6NTP,A
1c87,3SME,A
1c87,4BJO,A
1c87,8U1E,A
4zbf,4HW4,A
4zbf,6MBE,A
4zbf,2KBW,A
4zbf,6MBD,A
4zbf,5UUM,A
4zbf,5C6H,A
4zbf,5JSB,A
4zbf,7XGE,B
4zbf,2MHS,A
2gyi,1XYA,A
2gyi,1XYL,A
2gyi,1MUW,A
5zyg,2E3M,A
4tkh,3RSW,A
4tkh,1G5W,A
1o2w,1BTP,A
1o2w,6MRQ,A
1o2w,1OPH,B
1o2w,3VEQ,B
1o2w,1TAW,A
3f16,1OS2,A
3f16,3BA0,A
3f16,2K9C,A
2r1y,1Q9K,A
5fh8,2YQD,A
5nk4,7KJB,A
5nk4,5EK7,A
3n2v,1OS2,A
3n2v,3BA0,A
3n2v,2K9C,A
5cqt,6BN8,C
5fhn,5KK2,A
5fhn,8P3Y,A
5nkb,7KJB,A
5lny,2K5B,A
5lny,8B7I,A
5lny,6GP4,A
5lny,5J80,A
4q81,1CAN,A
4q81,3MNJ,A
4q81,1ZSA,A
4q81,1CAK,A
4q81,1UGD,A
4q81,1CNH,A
4q81,1UGF,A
4q81,3MNH,A
4q81,1CAJ,A
4q81,1UGB,A
4q81,3DVD,A
4q81,1CAL,A
4q81,2NXR,A
4q81,1CAI,A
4q81,1CNJ,A
4q81,3DVC,A
4q81,1G3Z,A
4q81,3TVN,X
4q81,1CNI,A
4q81,1CNG,A
4q81,1H9N,A
4q81,5ZXW,A
4q81,3MNI,A
4q81,3MNK,A
4q81,1TH9,A
4q81,3RG4,A
4q81,1TG3,A
4q81,1UGE,A
4q81,4YGJ,A
4q81,3DV7,A
4q81,1BIC,A
4q81,4QK1,A
4q81,3RLD,A
4q81,1CNK,A
4q81,1UGC,A
4q81,1UGA,A
4q81,3DVB,A
4q81,2NWO,A
4q81,2NWY,A
4q81,1HEA,A
4q81,1MUA,A
4q81,1CA3,A
4q81,1LZV,A
4q81,1HEC,A
4q81,2FNK,A
4q81,12CA,A
4q81,3RG3,A
4q81,3RGE,A
4q81,5CA2,A
4q81,1HED,A
4q81,1CVA,A
4q81,1DCA,A
4q81,1YO0,A
4q81,6CA2,A
4q81,9CA2,A
4q81,1H9Q,A
4q81,1LG5,A
4q81,1CCT,A
4q81,1HEB,A
4q81,3M1Q,A
4q81,1CCS,A
4q81,1CVF,A
4q81,1CCU,A
4q81,7CA2,A
4q81,1CVC,A
4q81,1CVE,A
4q81,8CA2,A
4q81,1CNB,A
4q81,1HVA,A
4q81,1CVD,A
4q81,1CVH,A
4q81,1FQL,A
4q81,2FNM,A
2x7t,1CAN,A
2x7t,3MNJ,A
2x7t,1ZSA,A
2x7t,1CAK,A
2x7t,1UGD,A
2x7t,1CNH,A
2x7t,1UGF,A
2x7t,3MNH,A
2x7t,1CAJ,A
2x7t,1UGB,A
2x7t,3DVD,A
2x7t,1CAL,A
2x7t,2NXR,A
2x7t,1CAI,A
2x7t,1CNJ,A
2x7t,3DVC,A
2x7t,1G3Z,A
2x7t,3TVN,X
2x7t,1CNI,A
2x7t,1CNG,A
2x7t,1H9N,A
2x7t,5ZXW,A
2x7t,3MNI,A
2x7t,3MNK,A
2x7t,1TH9,A
2x7t,3RG4,A
2x7t,1TG3,A
2x7t,1UGE,A
2x7t,4YGJ,A
2x7t,3DV7,A
2x7t,1BIC,A
2x7t,4QK1,A
2x7t,3RLD,A
2x7t,1CNK,A
2x7t,1UGC,A
2x7t,1UGA,A
2x7t,3DVB,A
2x7t,2NWO,A
2x7t,2NWY,A
2x7t,1HEA,A
2x7t,1MUA,A
2x7t,1CA3,A
2x7t,1LZV,A
2x7t,1HEC,A
2x7t,2FNK,A
2x7t,12CA,A
2x7t,3RG3,A
2x7t,3RGE,A
2x7t,5CA2,A
2x7t,1HED,A
2x7t,1CVA,A
2x7t,1DCA,A
2x7t,1YO0,A
2x7t,6CA2,A
2x7t,9CA2,A
2x7t,1H9Q,A
2x7t,1LG5,A
2x7t,1CCT,A
2x7t,1HEB,A
2x7t,3M1Q,A
2x7t,1CCS,A
2x7t,1CVF,A
2x7t,1CCU,A
2x7t,7CA2,A
2x7t,1CVC,A
2x7t,1CVE,A
2x7t,8CA2,A
2x7t,1CNB,A
2x7t,1HVA,A
2x7t,1CVD,A
2x7t,1CVH,A
2x7t,1FQL,A
2x7t,2FNM,A
2p2a,5KK2,A
2p2a,8P3Y,A
2zx6,2ZWY,A
2hoc,1CAN,A
2hoc,3MNJ,A
2hoc,1CAK,A
2hoc,1UGD,A
2hoc,2NXR,A
2hoc,3MNH,A
2hoc,1CAJ,A
2hoc,1UGF,A
2hoc,1UGB,A
2hoc,3DVD,A
2hoc,1CAL,A
2hoc,3MNI,A
2hoc,3MNK,A
2hoc,1TH9,A
2hoc,1TG3,A
2hoc,3DV7,A
2hoc,1CAI,A
2hoc,3DVC,A
2hoc,1G3Z,A
2hoc,3TVN,X
2hoc,1UGC,A
2hoc,1UGE,A
2hoc,4YGJ,A
2hoc,1UGA,A
2hoc,2NWO,A
2hoc,2NWY,A
2hoc,3DVB,A
2hoc,1BIC,A
2hoc,1ZSA,A
2hoc,1CNH,A
2hoc,2FNK,A
2hoc,1CNJ,A
2hoc,1CNG,A
2hoc,4QK1,A
2hoc,5ZXW,A
2hoc,3RG4,A
2hoc,1CNI,A
2hoc,1H9N,A
2hoc,3RLD,A
2hoc,1CNK,A
2hoc,1YO0,A
2hoc,1HEA,A
2hoc,1MUA,A
2hoc,1CA3,A
2hoc,1LZV,A
2hoc,1HEC,A
2hoc,3RG3,A
2hoc,5CA2,A
2hoc,12CA,A
2hoc,3RGE,A
2hoc,2FNM,A
2hoc,9CA2,A
2hoc,1HED,A
2hoc,3M1Q,A
2hoc,1LG5,A
2hoc,1CVA,A
2hoc,1DCA,A
2hoc,6CA2,A
2hoc,1H9Q,A
2hoc,7CA2,A
2hoc,1CCS,A
2hoc,1CCT,A
2hoc,1HEB,A
2hoc,1CVC,A
2hoc,1CVE,A
2hoc,8CA2,A
2hoc,1CNB,A
2hoc,1HVA,A
2hoc,1CVD,A
2hoc,1CVH,A
2hoc,1CVF,A
2hoc,1CCU,A
2hoc,1FQL,A
1qji,1AST,A
5wlo,1Q9P,A
1fkn,1SGZ,A
3fx6,1PYT,B
3fx6,1ARL,A
6k04,5HFQ,A
6k04,2G4A,A
6uh0,1CAN,A
6uh0,3MNJ,A
6uh0,1ZSA,A
6uh0,1CAK,A
6uh0,1UGD,A
6uh0,1CNH,A
6uh0,1UGF,A
6uh0,3MNH,A
6uh0,1CAJ,A
6uh0,1UGB,A
6uh0,3DVD,A
6uh0,1CAL,A
6uh0,2NXR,A
6uh0,1CAI,A
6uh0,1CNJ,A
6uh0,3DVC,A
6uh0,1G3Z,A
6uh0,3TVN,X
6uh0,1CNI,A
6uh0,1CNG,A
6uh0,1H9N,A
6uh0,5ZXW,A
6uh0,3MNI,A
6uh0,3MNK,A
6uh0,1TH9,A
6uh0,3RG4,A
6uh0,1TG3,A
6uh0,1UGE,A
6uh0,4YGJ,A
6uh0,3DV7,A
6uh0,1BIC,A
6uh0,4QK1,A
6uh0,3RLD,A
6uh0,1CNK,A
6uh0,1UGC,A
6uh0,1UGA,A
6uh0,3DVB,A
6uh0,2NWO,A
6uh0,2NWY,A
6uh0,1HEA,A
6uh0,1MUA,A
6uh0,1CA3,A
6uh0,1LZV,A
6uh0,1HEC,A
6uh0,2FNK,A
6uh0,12CA,A
6uh0,3RG3,A
6uh0,3RGE,A
6uh0,5CA2,A
6uh0,1HED,A
6uh0,1CVA,A
6uh0,1DCA,A
6uh0,1YO0,A
6uh0,6CA2,A
6uh0,9CA2,A
6uh0,1H9Q,A
6uh0,1LG5,A
6uh0,1CCT,A
6uh0,1HEB,A
6uh0,3M1Q,A
6uh0,1CCS,A
6uh0,1CVF,A
6uh0,1CCU,A
6uh0,7CA2,A
6uh0,1CVC,A
6uh0,1CVE,A
6uh0,8CA2,A
6uh0,1CNB,A
6uh0,1HVA,A
6uh0,1CVD,A
6uh0,1CVH,A
6uh0,1FQL,A
6uh0,2FNM,A
5nap,1EEA,A
3u5l,6BN8,C
1ew9,5JTL,E
1ew9,1ED8,A
1ew9,3BDH,A
1ew9,1ELX,A
1ew9,2G9Y,A
1ew9,1ELZ,A
1ew9,1ELY,A
1ew9,1Y7A,A
1ew9,1URA,A
1ew9,1HQA,A
1ew9,1ALI,A
1ew9,1ANJ,A
1ew9,2ANH,A
1ew9,1ALH,A
1ew9,3DYC,A
1ew9,3CMR,A
1ew9,1ANI,A
1ew9,4KM4,A
1ew9,5C66,A
6evr,1CRM,A
5i29,3AAD,A
5i29,1EQF,A
1fki,5GKY,B
1fki,2PPP,A
1fki,2PPO,A
1fki,1EYM,A
6p87,3EH0,A
5we9,5D2O,A
5we9,5CZN,A
1o2j,1BTP,A
1o2j,6MRQ,A
1o2j,1OPH,B
1o2j,3VEQ,B
1o2j,1TAW,A
6o5t,6OP6,A
3d8w,1CAN,A
3d8w,3MNJ,A
3d8w,1ZSA,A
3d8w,1CAK,A
3d8w,1UGD,A
3d8w,1CNH,A
3d8w,1UGF,A
3d8w,3MNH,A
3d8w,1CAJ,A
3d8w,1UGB,A
3d8w,3DVD,A
3d8w,1CAL,A
3d8w,2NXR,A
3d8w,1CAI,A
3d8w,1CNJ,A
3d8w,3DVC,A
3d8w,1G3Z,A
3d8w,3TVN,X
3d8w,1CNI,A
3d8w,1CNG,A
3d8w,1H9N,A
3d8w,5ZXW,A
3d8w,3MNI,A
3d8w,3MNK,A
3d8w,1TH9,A
3d8w,3RG4,A
3d8w,1TG3,A
3d8w,1UGE,A
3d8w,4YGJ,A
3d8w,3DV7,A
3d8w,1BIC,A
3d8w,4QK1,A
3d8w,3RLD,A
3d8w,1CNK,A
3d8w,1UGC,A
3d8w,1UGA,A
3d8w,3DVB,A
3d8w,2NWO,A
3d8w,2NWY,A
3d8w,1HEA,A
3d8w,1MUA,A
3d8w,1CA3,A
3d8w,1LZV,A
3d8w,1HEC,A
3d8w,2FNK,A
3d8w,12CA,A
3d8w,3RG3,A
3d8w,3RGE,A
3d8w,5CA2,A
3d8w,1HED,A
3d8w,1CVA,A
3d8w,1DCA,A
3d8w,1YO0,A
3d8w,6CA2,A
3d8w,9CA2,A
3d8w,1H9Q,A
3d8w,1LG5,A
3d8w,1CCT,A
3d8w,1HEB,A
3d8w,3M1Q,A
3d8w,1CCS,A
3d8w,1CVF,A
3d8w,1CCU,A
3d8w,7CA2,A
3d8w,1CVC,A
3d8w,1CVE,A
3d8w,8CA2,A
3d8w,1CNB,A
3d8w,1HVA,A
3d8w,1CVD,A
3d8w,1CVH,A
3d8w,1FQL,A
3d8w,2FNM,A
3mhi,1CAN,A
3mhi,3MNJ,A
3mhi,1ZSA,A
3mhi,1CAK,A
3mhi,1UGD,A
3mhi,1CNH,A
3mhi,1UGF,A
3mhi,3MNH,A
3mhi,1CAJ,A
3mhi,1UGB,A
3mhi,3DVD,A
3mhi,1CAL,A
3mhi,2NXR,A
3mhi,1CAI,A
3mhi,1CNJ,A
3mhi,3DVC,A
3mhi,1G3Z,A
3mhi,3TVN,X
3mhi,1CNI,A
3mhi,1CNG,A
3mhi,1H9N,A
3mhi,5ZXW,A
3mhi,3MNI,A
3mhi,3MNK,A
3mhi,1TH9,A
3mhi,3RG4,A
3mhi,1TG3,A
3mhi,1UGE,A
3mhi,4YGJ,A
3mhi,3DV7,A
3mhi,1BIC,A
3mhi,4QK1,A
3mhi,3RLD,A
3mhi,1CNK,A
3mhi,1UGC,A
3mhi,1UGA,A
3mhi,3DVB,A
3mhi,2NWO,A
3mhi,2NWY,A
3mhi,1HEA,A
3mhi,1MUA,A
3mhi,1CA3,A
3mhi,1LZV,A
3mhi,1HEC,A
3mhi,2FNK,A
3mhi,12CA,A
3mhi,3RG3,A
3mhi,3RGE,A
3mhi,5CA2,A
3mhi,1HED,A
3mhi,1CVA,A
3mhi,1DCA,A
3mhi,1YO0,A
3mhi,6CA2,A
3mhi,9CA2,A
3mhi,1H9Q,A
3mhi,1LG5,A
3mhi,1CCT,A
3mhi,1HEB,A
3mhi,3M1Q,A
3mhi,1CCS,A
3mhi,1CVF,A
3mhi,1CCU,A
3mhi,7CA2,A
3mhi,1CVC,A
3mhi,1CVE,A
3mhi,8CA2,A
3mhi,1CNB,A
3mhi,1HVA,A
3mhi,1CVD,A
3mhi,1CVH,A
3mhi,1FQL,A
3mhi,2FNM,A
3s6t,3NSM,A
5e2k,1CAN,A
5e2k,3MNJ,A
5e2k,1ZSA,A
5e2k,1CAK,A
5e2k,1UGD,A
5e2k,1CNH,A
5e2k,1UGF,A
5e2k,3MNH,A
5e2k,1CAJ,A
5e2k,1UGB,A
5e2k,3DVD,A
5e2k,1CAL,A
5e2k,2NXR,A
5e2k,1CAI,A
5e2k,1CNJ,A
5e2k,3DVC,A
5e2k,1G3Z,A
5e2k,3TVN,X
5e2k,1CNI,A
5e2k,1CNG,A
5e2k,1H9N,A
5e2k,5ZXW,A
5e2k,3MNI,A
5e2k,3MNK,A
5e2k,1TH9,A
5e2k,3RG4,A
5e2k,1TG3,A
5e2k,1UGE,A
5e2k,4YGJ,A
5e2k,3DV7,A
5e2k,1BIC,A
5e2k,4QK1,A
5e2k,3RLD,A
5e2k,1CNK,A
5e2k,1UGC,A
5e2k,1UGA,A
5e2k,3DVB,A
5e2k,2NWO,A
5e2k,2NWY,A
5e2k,1HEA,A
5e2k,1MUA,A
5e2k,1CA3,A
5e2k,1LZV,A
5e2k,1HEC,A
5e2k,2FNK,A
5e2k,12CA,A
5e2k,3RG3,A
5e2k,3RGE,A
5e2k,5CA2,A
5e2k,1HED,A
5e2k,1CVA,A
5e2k,1DCA,A
5e2k,1YO0,A
5e2k,6CA2,A
5e2k,9CA2,A
5e2k,1H9Q,A
5e2k,1LG5,A
5e2k,1CCT,A
5e2k,1HEB,A
5e2k,3M1Q,A
5e2k,1CCS,A
5e2k,1CVF,A
5e2k,1CCU,A
5e2k,7CA2,A
5e2k,1CVC,A
5e2k,1CVE,A
5e2k,8CA2,A
5e2k,1CNB,A
5e2k,1HVA,A
5e2k,1CVD,A
5e2k,1CVH,A
5e2k,1FQL,A
5e2k,2FNM,A
4n6z,1XQZ,A
4n6z,4JX3,A
3igp,1CAN,A
3igp,3MNJ,A
3igp,1CAK,A
3igp,1UGD,A
3igp,2NXR,A
3igp,3MNH,A
3igp,1CAJ,A
3igp,1CAL,A
3igp,1UGF,A
3igp,3MNI,A
3igp,3MNK,A
3igp,1CAI,A
3igp,3DVC,A
3igp,3TVN,X
